numero_compteur,avg_amperage_per_day,median_amperage_per_day,avg_depense_per_day,jours_observed,records_per_day_avg,zone,type_maison,nombre_personnes,ratio_depense_amperage,niveau_conso,niveau_conso_pred,prob_petit,prob_moyen,prob_grand,confiance
ESP_0A3EB6,10.403859649122806,2.74,0.10652842105263158,57,19.49122807017544,Zone Inconnue,Rezidansyel,4.0,0.010239317391346597,grand,petit,0.99940383,0.00041446398,0.00018172666,0.99940383
ESP_0C3C92,0.96375,1.25,0.010700000000000001,8,10.0,Zone Inconnue,Rezidansyel,4.0,0.011102464320516252,petit,grand,0.00015954395,0.00022606368,0.99961436,0.99961436
ESP_0C9B93,9.507586206896553,2.44,0.09786459770114941,145,22.26206896551724,Zone Inconnue,Rezidansyel,4.0,0.010293316890449827,grand,petit,0.9994349,0.0003906372,0.00017445735,0.9994349
ESP_0E94C3,0.0,0.0,0.0,1,15.0,Zone Inconnue,Rezidansyel,4.0,0.0,petit,grand,0.0003243646,0.0004932267,0.9991824,0.9991824
ESP_0F620A,1.747142857142857,1.67,0.019894761904761905,28,15.785714285714286,Zone Inconnue,Rezidansyel,4.0,0.011387026431203937,moyen,moyen,0.00014708968,0.999663,0.00018989002,0.999663
ESP_113D47,2.16,2.16,0.0252,1,6.0,Zone Inconnue,Rezidansyel,4.0,0.01166666666126543,moyen,moyen,0.00022565294,0.99950194,0.00027241587,0.99950194
ESP_115116,10.033173076923077,0.41000000000000003,0.10380788461538462,104,15.903846153846153,Zone Inconnue,Rezidansyel,4.0,0.010346466049090966,grand,petit,0.99942696,0.00039859174,0.00017445596,0.99942696
ESP_11565D,4.325294117647059,1.03,0.03636133986928105,102,10.823529411764707,Zone Inconnue,Rezidansyel,4.0,0.008406674522437976,grand,petit,0.99924195,0.00059954624,0.00015855381,0.99924195
ESP_118488,10.93894736842105,0.9500000000000001,0.10710245614035087,19,10.789473684210526,Zone Inconnue,Rezidansyel,4.0,0.009790928918786756,grand,petit,0.99960274,0.00023875666,0.00015850824,0.99960274
ESP_11D214,1.1436363636363638,0.0,0.013161515151515151,33,12.424242424242424,Zone Inconnue,Rezidansyel,4.0,0.011508479057239536,petit,grand,0.00014752372,0.0003595845,0.9994929,0.9994929
ESP_15E78A,0.3975,0.0,0.0044975,4,27.25,Zone Inconnue,Rezidansyel,4.0,0.011314465380340966,petit,grand,0.00015954395,0.00022606368,0.99961436,0.99961436
ESP_161B92,2.09,2.09,0.019833333333333335,1,9.0,Zone Inconnue,Rezidansyel,4.0,0.009489633169303206,moyen,moyen,0.00022821297,0.9995764,0.00019538491,0.9995764
ESP_16E2E3,39.15,39.15,0.30167666666666665,1,47.0,Zone Inconnue,Rezidansyel,4.0,0.00770566198362608,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
ESP_177411,6.598571428571428,2.23,0.07572142857142858,7,14.857142857142858,Zone Inconnue,Rezidansyel,4.0,0.011475427579988571,grand,petit,0.99953365,0.00026961835,0.00019675816,0.99953365
ESP_184257,0.10333333333333333,0.08,0.0012055555555555554,3,11.0,Zone Inconnue,Rezidansyel,4.0,0.01166666655376344,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
ESP_1B11FF,1.5710526315789475,1.44,0.01812280701754386,19,15.68421052631579,Zone Inconnue,Rezidansyel,4.0,0.01153545504570049,moyen,moyen,0.00023222667,0.9994759,0.0002918656,0.9994759
ESP_1CA89F,1.5271428571428571,1.22,0.013235238095238093,7,13.428571428571429,Zone Inconnue,Rezidansyel,4.0,0.008666666660991579,moyen,moyen,0.000645995,0.9981299,0.0012240701,0.9981299
ESP_1CB651,1.1300000000000001,1.1300000000000001,0.011413333333333334,2,25.0,Zone Inconnue,Rezidansyel,4.0,0.010100294976312423,petit,grand,0.00016248784,0.00026042084,0.9995771,0.9995771
ESP_1D188C,0.5184415584415585,0.08,0.005964458874458875,77,7.545454545454546,Zone Inconnue,Rezidansyel,4.0,0.011504592496179352,petit,grand,0.00018183235,0.00028305507,0.9995351,0.9995351
ESP_25022E,4.57,4.57,0.039606666666666665,1,34.0,Zone Inconnue,Rezidansyel,4.0,0.008666666664770239,grand,petit,0.9995333,0.00032815433,0.00013861351,0.9995333
ESP_25E86B,3.787733333333333,1.86,0.037469333333333334,75,14.626666666666667,Zone Inconnue,Rezidansyel,4.0,0.009892283861088704,grand,petit,0.9977806,0.0017627181,0.00045673028,0.9977806
ESP_25E87D,34.76934579439253,11.36,0.3596303426791277,107,29.66355140186916,Zone Inconnue,Rezidansyel,4.0,0.010343316345249851,grand,petit,0.99942696,0.00039859174,0.00017445596,0.99942696
ESP_2D8DE1,0.1,0.1,0.0008666666666666666,2,7.5,Zone Inconnue,Rezidansyel,4.0,0.00866666658,petit,grand,0.0003188896,0.00042439922,0.9992567,0.9992567
ESP_2D95FB,40.897555555555556,10.76,0.42112429629629633,45,24.77777777777778,Zone Inconnue,Rezidansyel,4.0,0.010297052979460859,grand,petit,0.99940383,0.00041446398,0.00018172666,0.99940383
ESP_2E236C,4.308387096774194,2.2800000000000002,0.04944935483870967,62,16.14516129032258,Zone Inconnue,Rezidansyel,4.0,0.01147746330970499,grand,petit,0.9994653,0.000323543,0.00021123938,0.9994653
ESP_2E2AC3,7.808333333333334,2.465,0.06667388888888888,6,30.0,Zone Inconnue,Rezidansyel,4.0,0.008538811809649955,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
ESP_32429E,1.9733333333333334,1.19,0.02250222222222222,6,10.833333333333334,Zone Inconnue,Rezidansyel,4.0,0.011403153147374525,moyen,moyen,0.00022565294,0.99950194,0.00027241587,0.99950194
ESP_325D8B,2.56,2.56,0.029866666666666663,1,16.0,Zone Inconnue,Rezidansyel,4.0,0.011666666662109373,moyen,moyen,0.00030744373,0.99942017,0.00027239358,0.99942017
ESP_3262BD,0.05600000000000001,0.0,0.0006533333333333333,5,16.6,Zone Inconnue,Rezidansyel,4.0,0.011666666458333336,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
ESP_3332B2,1.0,1.0,0.011666666666666667,1,21.0,Zone Inconnue,Rezidansyel,4.0,0.011666666655,petit,grand,0.00016622696,0.000242312,0.9995915,0.9995915
ESP_3361E4,2.588181818181818,1.33,0.02607969696969697,33,11.727272727272727,Zone Inconnue,Rezidansyel,4.0,0.01007645474379437,moyen,moyen,0.00013886883,0.99971503,0.00014602544,0.99971503
ESP_3419EA,3.277142857142857,1.3800000000000001,0.037829047619047616,7,13.714285714285714,Zone Inconnue,Rezidansyel,4.0,0.011543301362359643,moyen,moyen,0.00051392335,0.9991405,0.00034549908,0.9991405
ESP_356D5C,14.253414634146342,1.6099999999999999,0.1172608130081301,41,31.902439024390244,Zone Inconnue,Rezidansyel,4.0,0.008226857634449653,grand,petit,0.99957365,0.00028753816,0.00013882045,0.99957365
ESP_36ECAA,1.2235714285714288,0.935,0.013107142857142857,14,26.785714285714285,Zone Inconnue,Rezidansyel,4.0,0.010712200808524761,petit,grand,0.0001604981,0.00024583258,0.9995937,0.9995937
ESP_36F6D5,33.01867924528302,1.49,0.3349487106918239,106,23.19811320754717,Zone Inconnue,Rezidansyel,4.0,0.01014421891903898,grand,petit,0.9994567,0.00037559686,0.00016774038,0.9994567
ESP_389CA6,39.29611111111112,10.825,0.3985298148148148,36,22.555555555555557,Zone Inconnue,Rezidansyel,4.0,0.010141711317891388,grand,petit,0.99941003,0.00041523232,0.00017472707,0.99941003
ESP_391987,12.093561643835615,1.72,0.1287544292237443,73,15.575342465753424,Zone Inconnue,Rezidansyel,4.0,0.010646526888026165,grand,petit,0.99948275,0.00031294287,0.00020429073,0.99948275
ESP_39593B,29.861666666666668,17.755,0.3227088888888889,6,24.0,Zone Inconnue,Rezidansyel,4.0,0.010806794291837318,grand,petit,0.99953187,0.0002778342,0.00019028221,0.99953187
ESP_39DCDE,2.807719298245614,0.975,0.02959122807017544,114,14.421052631578947,Zone Inconnue,Rezidansyel,4.0,0.010539240186198846,moyen,moyen,0.00024849368,0.99954104,0.00021048718,0.99954104
ESP_3C6E2F,0.28,0.28,0.003266666666666667,1,4.0,Zone Inconnue,Rezidansyel,4.0,0.011666666624999999,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
ESP_41437C,2.83,2.83,0.024526666666666665,1,57.0,Zone Inconnue,Rezidansyel,4.0,0.00866666666360424,moyen,moyen,0.00037085192,0.9993666,0.00026258206,0.9993666
ESP_41DC56,6.64375,1.3599999999999999,0.07548416666666666,8,16.125,Zone Inconnue,Rezidansyel,4.0,0.01136168077596312,grand,petit,0.99953365,0.00026961835,0.00019675816,0.99953365
ESP_42C7DA,5.1113793103448275,1.93,0.05431068965517241,29,24.0,Zone Inconnue,Rezidansyel,4.0,0.010625446938486554,grand,petit,0.9992976,0.0004760762,0.00022627457,0.9992976
ESP_4333DE,0.023333333333333334,0.0,0.0002722222222222222,3,29.0,Zone Inconnue,Rezidansyel,4.0,0.011666666166666687,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
ESP_437A3D,4.437894736842105,2.035,0.049646315789473684,38,19.236842105263158,Zone Inconnue,Rezidansyel,4.0,0.011186907018352097,grand,petit,0.99934584,0.00043410223,0.00022002167,0.99934584
ESP_476925,4.302189781021898,0.74,0.04818338199513382,137,18.2992700729927,Zone Inconnue,Rezidansyel,4.0,0.011199734190361332,grand,petit,0.9993819,0.00040689606,0.00021122176,0.9993819
ESP_47C9DE,18.041999999999998,1.38,0.144578,5,50.6,Zone Inconnue,Rezidansyel,4.0,0.008013413146657057,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
ESP_4818DD,17.131290322580647,10.72,0.17714817204301075,31,19.806451612903224,Zone Inconnue,Rezidansyel,4.0,0.010340620507678411,grand,petit,0.99936694,0.00044064788,0.00019245359,0.99936694
ESP_49DE51,0.622,0.0,0.006339523809523809,35,15.971428571428572,Zone Inconnue,Rezidansyel,4.0,0.010192160449086251,petit,grand,0.00014731774,0.0003322634,0.9995204,0.9995204
ESP_4A4CE8,3.7937499999999997,0.325,0.041576666666666665,8,14.25,Zone Inconnue,Rezidansyel,4.0,0.010959253154716946,grand,petit,0.9995254,0.00027783238,0.00019675655,0.9995254
ESP_4CC935,0.5449999999999999,0.5449999999999999,0.004541666666666666,2,4.5,Zone Inconnue,Rezidansyel,4.0,0.008333333318042814,petit,grand,0.0003243729,0.0004676532,0.99920803,0.99920803
ESP_4D608F,36.855199999999996,13.5,0.3911462666666667,25,22.56,Zone Inconnue,Rezidansyel,4.0,0.010613055054810548,grand,petit,0.9994843,0.00030037604,0.00021524882,0.9994843
ESP_5231AE,22.62,22.62,0.2262,1,8.0,Zone Inconnue,Rezidansyel,4.0,0.009999999999557913,grand,petit,0.99956053,0.0002783766,0.00016111553,0.99956053
ESP_530768,28.919999999999998,28.919999999999998,0.29699333333333333,1,15.0,Zone Inconnue,Rezidansyel,4.0,0.010269479022235958,grand,petit,0.9995666,0.00027229686,0.00016111652,0.9995666
ESP_53ED14,1.6300000000000001,1.6400000000000001,0.016136666666666664,3,15.0,Zone Inconnue,Rezidansyel,4.0,0.009899795494948998,moyen,moyen,0.0002017601,0.9995988,0.00019944318,0.9995988
ESP_54BAE7,19.953333333333333,11.75,0.21062888888888887,18,23.61111111111111,Zone Inconnue,Rezidansyel,4.0,0.010556075286251226,grand,petit,0.9995504,0.00025931752,0.00019028575,0.9995504
ESP_563EBB,210.4,210.4,2.104,1,52.0,Zone Inconnue,Rezidansyel,4.0,0.009999999999952472,grand,petit,0.99956053,0.0002783766,0.00016111553,0.99956053
ESP_56F5C6,0.0,0.0,0.0,1,43.0,Zone Inconnue,Rezidansyel,4.0,0.0,petit,grand,0.0003243646,0.0004932267,0.9991824,0.9991824
ESP_57204E,0.6697560975609756,0.18,0.007695284552845528,41,15.926829268292684,Zone Inconnue,Rezidansyel,4.0,0.01148968194448615,petit,grand,0.00015968,0.00035389478,0.99948645,0.99948645
ESP_5B47DE,3.625,3.125,0.03283,4,21.75,Zone Inconnue,Rezidansyel,4.0,0.00905655172163957,grand,petit,0.998276,0.0014737179,0.00025026075,0.998276
ESP_5B9FED,30.094000000000005,0.04,0.23074266666666668,5,7.4,Zone Inconnue,Rezidansyel,4.0,0.007667397709144655,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
ESP_5BD1CF,6.2378125,1.15,0.05191291666666666,32,11.28125,Zone Inconnue,Rezidansyel,4.0,0.008322295140859774,grand,petit,0.9995534,0.00029960516,0.00014701718,0.9995534
ESP_5BFB0B,6.77,6.77,0.05416,1,8.0,Zone Inconnue,Rezidansyel,4.0,0.007999999998818317,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
ESP_5BFBAF,0.7200000000000001,0.54,0.0084,3,27.0,Zone Inconnue,Rezidansyel,4.0,0.011666666650462962,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
ESP_5D4670,4.204,2.4,0.03400666666666667,5,7.8,Zone Inconnue,Rezidansyel,4.0,0.008089121469690189,grand,petit,0.9987606,0.0010512462,0.0001882334,0.9987606
ESP_5D46E9,1.6709090909090911,1.31,0.014046666666666667,11,18.818181818181817,Zone Inconnue,Rezidansyel,4.0,0.008406601373278602,moyen,moyen,0.0006803253,0.9980799,0.0012397794,0.9980799
ESP_5D46F7,11.586595744680853,8.14,0.12367283687943262,47,18.02127659574468,Zone Inconnue,Rezidansyel,4.0,0.01067378543223399,grand,petit,0.9993486,0.00043860014,0.00021278099,0.9993486
ESP_5D470E,0.8166666666666668,0.835,0.008622777777777778,6,11.833333333333334,Zone Inconnue,Rezidansyel,4.0,0.010558503388431765,petit,grand,0.0001595468,0.00020823794,0.99963224,0.99963224
ESP_5D473A,5.157500000000001,1.175,0.04039208333333333,8,8.875,Zone Inconnue,Rezidansyel,4.0,0.007831717561900457,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
ESP_5D4788,1.4,1.4,0.016333333333333335,2,22.5,Zone Inconnue,Rezidansyel,4.0,0.011666666658333335,moyen,moyen,0.00022565294,0.99950194,0.00027241587,0.99950194
ESP_5D47CF,1.9100000000000001,1.85,0.01733555555555556,3,47.666666666666664,Zone Inconnue,Rezidansyel,4.0,0.009076207092397565,moyen,moyen,0.00037085192,0.9993666,0.00026258206,0.9993666
ESP_5D47ED,4.1725,1.6749999999999998,0.04232,56,13.982142857142858,Zone Inconnue,Rezidansyel,4.0,0.010142600357065884,grand,petit,0.99942684,0.00039850673,0.00017473001,0.99942684
ESP_5D4821,12.27,12.27,0.10151,2,76.0,Zone Inconnue,Rezidansyel,4.0,0.008273023634207578,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
ESP_5D4823,15.397037037037038,6.2,0.13815802469135802,27,36.0,Zone Inconnue,Rezidansyel,4.0,0.008973026716117567,grand,petit,0.9995409,0.00031211248,0.00014701535,0.9995409
ESP_5D482C,1.4715384615384615,0.98,0.013834358974358975,13,16.923076923076923,Zone Inconnue,Rezidansyel,4.0,0.00940128941685572,moyen,moyen,0.0005721405,0.9968298,0.002598078,0.9968298
ESP_5D484E,1.9064161849710983,0.86,0.019008959537572253,173,11.936416184971097,Zone Inconnue,Rezidansyel,4.0,0.009971043929156207,moyen,moyen,0.00018356812,0.9996563,0.00016006561,0.9996563
ESP_5D486F,1.32,1.32,0.011439999999999999,1,23.0,Zone Inconnue,Rezidansyel,4.0,0.008666666660101009,petit,grand,0.00034854058,0.0005194822,0.999132,0.999132
ESP_5D4878,1.9168354430379748,1.8200000000000003,0.020178691983122363,79,13.10126582278481,Zone Inconnue,Rezidansyel,4.0,0.01052708621696511,moyen,moyen,0.00021404066,0.99955386,0.00023213873,0.99955386
ESP_5D4881,24.58,24.58,0.28676666666666667,1,12.0,Zone Inconnue,Rezidansyel,4.0,0.011666666666192028,grand,petit,0.9993711,0.00038681514,0.00024205002,0.9993711
ESP_5D489E,1.6666666666666667,1.57,0.018134444444444443,3,47.666666666666664,Zone Inconnue,Rezidansyel,4.0,0.010880666660138264,moyen,moyen,0.00022418414,0.99950516,0.00027064266,0.99950516
ESP_5D48FD,1.9000000000000001,1.9000000000000001,0.016466666666666668,2,23.0,Zone Inconnue,Rezidansyel,4.0,0.008666666662105263,moyen,moyen,0.00037085192,0.9993666,0.00026258206,0.9993666
ESP_5D4941,3.284479166666667,0.8999999999999999,0.032124236111111114,96,18.177083333333332,Zone Inconnue,Rezidansyel,4.0,0.009780618013154442,moyen,moyen,0.00024034138,0.99959964,0.00016005653,0.99959964
ESP_5D49E1,2.5360714285714288,2.4400000000000004,0.026265952380952383,28,15.714285714285714,Zone Inconnue,Rezidansyel,4.0,0.010356945027132407,moyen,moyen,0.00013752552,0.99971646,0.00014602565,0.99971646
ESP_5D4A44,9.598749999999999,0.44999999999999996,0.07193416666666666,8,13.875,Zone Inconnue,Rezidansyel,4.0,0.007494118156965495,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
ESP_5D4AB3,59.435339805825244,11.280000000000001,0.6246426537216829,103,35.980582524271846,Zone Inconnue,Rezidansyel,4.0,0.010509616934165357,grand,petit,0.9993919,0.00039857777,0.00020954356,0.9993919
ESP_5D4ACD,10.5825,9.06,0.11951,4,22.75,Zone Inconnue,Rezidansyel,4.0,0.011293172689695898,grand,petit,0.9995283,0.00027498472,0.00019675712,0.9995283
ESP_5D4AF1,17.93109090909091,5.29,0.16944618181818183,55,27.327272727272728,Zone Inconnue,Rezidansyel,4.0,0.009449853478955049,grand,petit,0.9994892,0.00034987918,0.00016090197,0.9994892
ESP_5D4B64,0.701957671957672,0.09,0.00783225749559083,189,9.74074074074074,Zone Inconnue,Rezidansyel,4.0,0.011157734714387992,petit,grand,0.00024517483,0.00051695685,0.9992379,0.9992379
ESP_5D4B99,6.173333333333333,1.21,0.04793888888888889,3,31.0,Zone Inconnue,Rezidansyel,4.0,0.007765478760441158,grand,petit,0.9996382,0.00022315526,0.00013862806,0.9996382
ESP_5D4BBD,8.891666666666666,7.0,0.09775555555555555,6,18.5,Zone Inconnue,Rezidansyel,4.0,0.010994064353652652,grand,petit,0.9995254,0.00027783238,0.00019675655,0.9995254
ESP_5D4D06,0.19,0.19,0.001833333333333333,1,19.0,Zone Inconnue,Rezidansyel,4.0,0.009649122756232685,petit,grand,0.00016402995,0.0002666939,0.99956924,0.99956924
ESP_5D503F,0.47,0.47,0.0044466666666666665,1,5.0,Zone Inconnue,Rezidansyel,4.0,0.009460992887671646,petit,grand,0.00018760242,0.00027221953,0.9995402,0.9995402
ESP_5D508F,4.290495867768595,0.16,0.047149366391184576,121,20.760330578512395,Zone Inconnue,Rezidansyel,4.0,0.010989258079560115,grand,petit,0.9993754,0.000413384,0.00021122038,0.9993754
ESP_5D50EF,1.2287692307692308,0.6000000000000001,0.014322564102564104,65,14.676923076923076,Zone Inconnue,Rezidansyel,4.0,0.011656024363453425,petit,grand,0.00027027092,0.0010404992,0.99868923,0.99868923
ESP_5D517A,0.14500000000000002,0.135,0.0013566666666666666,6,8.5,Zone Inconnue,Rezidansyel,4.0,0.0093563217745541,petit,grand,0.00018760242,0.00027221953,0.9995402,0.9995402
ESP_5D5181,1.7266666666666666,0.88,0.015903703703703705,9,13.0,Zone Inconnue,Rezidansyel,4.0,0.009210639205304865,moyen,moyen,0.0003596116,0.9993857,0.00025462324,0.9993857
ESP_5D51A7,0.745,0.44499999999999995,0.008442747747747748,74,10.324324324324325,Zone Inconnue,Rezidansyel,4.0,0.011332547297201612,petit,grand,0.00018183235,0.00028305507,0.9995351,0.9995351
ESP_5D51ED,2.3646666666666665,1.4900000000000002,0.024162349206349205,105,16.247619047619047,Zone Inconnue,Rezidansyel,4.0,0.010218078318070678,moyen,moyen,0.0001772775,0.99966264,0.00016006663,0.99966264
ESP_5D522A,0.505,0.505,0.004208333333333333,2,9.5,Zone Inconnue,Rezidansyel,4.0,0.008333333316831682,petit,grand,0.0003243729,0.0004676532,0.99920803,0.99920803
ESP_5D528F,9.772432432432431,1.09,0.08748612612612612,37,25.027027027027028,Zone Inconnue,Rezidansyel,4.0,0.008952338808383843,grand,petit,0.9995616,0.0002996076,0.00013881878,0.9995616
ESP_5D5294,9.7375,2.8850000000000002,0.097345,4,73.5,Zone Inconnue,Rezidansyel,4.0,0.009996919126059366,grand,petit,0.99956053,0.0002783766,0.00016111553,0.99956053
ESP_5D53BD,4.8475,2.4,0.038959999999999995,8,12.625,Zone Inconnue,Rezidansyel,4.0,0.008037132540889709,grand,petit,0.99924266,0.0005646224,0.00019274575,0.99924266
ESP_5D544C,1.2654545454545454,1.12,0.014087272727272726,11,12.454545454545455,Zone Inconnue,Rezidansyel,4.0,0.011132183899248992,petit,grand,0.00016046883,0.00042808993,0.99941146,0.99941146
ESP_5D55F9,91.17,73.82,0.826881052631579,19,75.0,Zone Inconnue,Rezidansyel,4.0,0.009069661649912353,grand,petit,0.9996531,0.000208282,0.00013863013,0.9996531
ESP_5D5679,101.04818181818182,110.89,0.9978318181818182,11,55.27272727272727,Zone Inconnue,Rezidansyel,4.0,0.009874812195704458,grand,petit,0.9995857,0.00025580532,0.00015850553,0.9995857
ESP_5D567D,5.8566666666666665,6.62,0.06162222222222222,9,13.666666666666666,Zone Inconnue,Rezidansyel,4.0,0.01052172263147988,grand,petit,0.999527,0.00027783282,0.00019519162,0.999527
ESP_5D570D,0.3924137931034483,0.08,0.0040755172413793105,29,8.275862068965518,Zone Inconnue,Rezidansyel,4.0,0.010385764472654905,petit,grand,0.00014335521,0.0003082292,0.9995484,0.9995484
ESP_5D5796,1.968,1.26,0.017056,5,15.8,Zone Inconnue,Rezidansyel,4.0,0.008666666662262873,moyen,moyen,0.00037085192,0.9993666,0.00026258206,0.9993666
ESP_5D5847,0.6699999999999999,0.6699999999999999,0.007816666666666666,1,15.0,Zone Inconnue,Rezidansyel,4.0,0.011666666649253733,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
ESP_5D5853,3.26,3.26,0.038033333333333336,1,15.0,Zone Inconnue,Rezidansyel,4.0,0.011666666663087936,moyen,moyen,0.00050764304,0.9991511,0.00034127696,0.9991511
ESP_5D5904,2.3475,2.315,0.01985,4,10.75,Zone Inconnue,Rezidansyel,4.0,0.008455804043256313,moyen,moyen,0.00037085192,0.9993666,0.00026258206,0.9993666
ESP_5D593B,0.7518181818181818,1.06,0.008771212121212122,11,16.272727272727273,Zone Inconnue,Rezidansyel,4.0,0.011666666651148733,petit,grand,0.00016622807,0.00023553468,0.9995982,0.9995982
ESP_5D5957,101.20666666666666,16.240000000000002,1.0292611111111112,3,128.0,Zone Inconnue,Rezidansyel,4.0,0.01016989438542528,grand,petit,0.9995666,0.00027229686,0.00016111652,0.9995666
ESP_5D5968,1.2667521367521368,1.1400000000000001,0.014210826210826212,117,10.418803418803419,Zone Inconnue,Rezidansyel,4.0,0.011218316344066686,petit,grand,0.00029386402,0.0011665924,0.99853957,0.99853957
ESP_5D5B9D,1.2550000000000001,1.2550000000000001,0.011776666666666666,4,21.25,Zone Inconnue,Rezidansyel,4.0,0.00938379813329312,petit,grand,0.00018760095,0.00028005213,0.99953234,0.99953234
ESP_5D5BCA,20.03609375,1.185,0.217720625,64,15.28125,Zone Inconnue,Rezidansyel,4.0,0.010866420755749038,grand,petit,0.9994759,0.00031294068,0.00021124163,0.9994759
ESP_5D5CCF,51.043,23.705,0.5243166666666668,10,34.5,Zone Inconnue,Rezidansyel,4.0,0.010272058199094778,grand,petit,0.9995666,0.00027229686,0.00016111652,0.9995666
ESP_5D5DC9,0.6699999999999999,0.6699999999999999,0.005806666666666666,1,21.0,Zone Inconnue,Rezidansyel,4.0,0.008666666653731343,petit,grand,0.0003188896,0.00042439922,0.9992567,0.9992567
